x,observed_switching_survival,switching_gaussian_survival,switching_student_t_survival,best_gaussian_model,best_student_t_model
7.058022642700468,0.18181818181818182,0.19118455783294597,0.10202692651775973,M1,M3
7.083842084628756,0.18181818181818182,0.18752269848855957,0.10036051659710744,M1,M3
7.109661526557044,0.18181818181818182,0.18390450209934567,0.09872962282905326,M1,M3
7.135480968485332,0.18181818181818182,0.18033010172593072,0.09713339106183912,M1,M3
7.16130041041362,0.18181818181818182,0.17679961289938473,0.09557098694794139,M1,M3
7.187119852341908,0.18181818181818182,0.1733131337719933,0.09404159567824075,M1,M3
7.212939294270196,0.18181818181818182,0.16987074527881113,0.09254442170091612,M1,M3
7.238758736198484,0.18181818181818182,0.16647251130971286,0.09107868842711503,M1,M3
7.264578178126772,0.18181818181818182,0.16311847889165704,0.08964363792529592,M1,M3
7.29039762005506,0.18181818181818182,0.15980867838086527,0.08823853060598787,M1,M3
7.316217061983348,0.18181818181818182,0.15654312366461381,0.0868626448985729,M1,M3
7.342036503911636,0.18181818181818182,0.15332181237233045,0.08551527692156462,M1,M3
7.367855945839924,0.18181818181818182,0.1501447260956792,0.08419574014773462,M1,M3
7.393675387768212,0.18181818181818182,0.14701183061731282,0.08290336506531959,M1,M3
7.4194948296965,0.18181818181818182,0.14392307614796856,0.08163749883643676,M1,M3
7.445314271624788,0.18181818181818182,0.14087839757157422,0.08039750495373367,M1,M3
7.471133713553076,0.18181818181818182,0.13787771469803173,0.07918276289620337,M1,M3
7.496953155481364,0.18181818181818182,0.13492093252333903,0.0779926677850092,M1,M3
7.522772597409652,0.18181818181818182,0.1320079414967098,0.0768266300400827,M1,M3
7.54859203933794,0.18181818181818182,0.12913861779434516,0.07568407503818067,M1,M3
7.574411481266228,0.18181818181818182,0.126312823599513,0.0745644427730198,M1,M3
7.600230923194516,0.18181818181818182,0.123530407388585,0.07346718751803949,M1,M3
7.626050365122804,0.18181818181818182,0.1207912042226843,0.07239177749228663,M1,M3
7.651869807051092,0.18181818181818182,0.11809503604458993,0.0713376945298576,M1,M3
7.67768924897938,0.18181818181818182,0.11544171198055225,0.07030443375328373,M1,M3
7.703508690907668,0.18181818181818182,0.11283102864666489,0.06929150325119789,M1,M3
7.729328132835956,0.18181818181818182,0.11026277045944527,0.06829842376057793,M1,M3
7.755147574764244,0.18181818181818182,0.10773670995027501,0.06732472835382125,M1,M3
7.780967016692532,0.18181818181818182,0.10525260808335163,0.06636996213086885,M1,M3
7.80678645862082,0.18181818181818182,0.10281021457680645,0.06543368191656453,M1,M3
7.832605900549108,0.18181818181818182,0.10040926822664592,0.06451545596340254,M1,M3
7.858425342477396,0.18181818181818182,0.09804949723317402,0.06361486365979081,M1,M3
7.884244784405684,0.18181818181818182,0.09573061952955947,0.06273149524392926,M1,M3
7.910064226333972,0.18181818181818182,0.09345234311221334,0.061864951523381645,M1,M3
7.93588366826226,0.18181818181818182,0.09121436637264413,0.06101484360039726,M1,M3
7.961703110190548,0.18181818181818182,0.08901637843046717,0.06018079260301843,M1,M3
7.987522552118836,0.18181818181818182,0.08685805946724484,0.059362429421995315,M1,M3
8.013341994047124,0.18181818181818182,0.084739081060839,0.05855939445351084,M1,M3
8.039161435975412,0.18181818181818182,0.082659106519966,0.05777133734770706,M1,M3
8.0649808779037,0.18181818181818182,0.0806177912186456,0.05699791676298941,M1,M3
8.090800319831988,0.18181818181818182,0.07861478293024401,0.05623880012607621,M1,M3
8.116619761760276,0.18181818181818182,0.07664972216081589,0.055493663397748555,M1,M3
8.142439203688564,0.18181818181818182,0.07472224248145501,0.054762190844248826,M1,M3
8.168258645616852,0.18181818181818182,0.07283197085937392,0.05404407481426624,M1,M3
8.19407808754514,0.18181818181818182,0.07097852798743465,0.05333901552144272,M1,M3
8.219897529473428,0.18181818181818182,0.06916152861186341,0.05264672083232456,M1,M3
8.245716971401716,0.18181818181818182,0.06738058185788703,0.05196690605968174,M1,M3
8.271536413330004,0.18181818181818182,0.06563529155303757,0.051299293761110754,M1,M3
8.297355855258292,0.18181818181818182,0.06392525654787781,0.05064361354283387,M1,M3
8.32317529718658,0.18181818181818182,0.06225007103390956,0.049999601868604165,M1,M3
8.348994739114868,0.18181818181818182,0.06060932485843349,0.04936700187362288,M1,M3
8.374814181043156,0.18181818181818182,0.05900260383613709,0.04874556318337382,M1,M3
8.400633622971444,0.18181818181818182,0.05742949005719622,0.04813504173727681,M1,M3
8.426453064899732,0.18181818181818182,0.05588956219168313,0.0475351996170625,M1,M3
8.45227250682802,0.18181818181818182,0.05438239579008319,0.046945804879768314,M1,M3
8.478091948756308,0.18181818181818182,0.05290756357972923,0.04636663139525538,M1,M3
8.503911390684596,0.18181818181818182,0.051464635756972445,0.045797458688146345,M1,M3
8.529730832612884,0.18181818181818182,0.0500531802749174,0.04523807178408297,M1,M3
8.555550274541172,0.18181818181818182,0.04867276312655453,0.04468826106020397,M1,M3
8.58136971646946,0.18181818181818182,0.047322948623136456,0.04414782209974236,M1,M3
8.607189158397748,0.18181818181818182,0.04600329966764869,0.0436165555506439,M1,M3
8.633008600326036,0.18181818181818182,0.044713378023237126,0.043094266988107616,M1,M3
8.658828042254324,0.18181818181818182,0.04345274457646093,0.04258076678095177,M1,M3
8.684647484182612,0.18181818181818182,0.04222095959524966,0.042075869961707694,M1,M3
8.7104669261109,0.18181818181818182,0.04101758298145097,0.04157939610034802,M1,M3
8.736286368039188,0.09090909090909091,0.039842174517863996,0.04109116918155411,M1,M3
8.762105809967476,0.09090909090909091,0.038694294109661784,0.04061101748543126,M1,M3
8.787925251895764,0.09090909090909091,0.037573502020114634,0.040138773471580576,M1,M3
8.813744693824052,0.09090909090909091,0.036479359100534514,0.03967427366643819,M1,M3
8.83956413575234,0.09090909090909091,0.03541142701436817,0.03921735855379427,M1,M3
8.865383577680628,0.09090909090909091,0.03436926845537557,0.03876787246840585,M1,M3
8.891203019608916,0.09090909090909091,0.0333524473598377,0.038325663492619226,M1,M3
8.917022461537204,0.09090909090909091,0.03236052911274524,0.037890583355919265,M1,M3
8.942841903465492,0.09090909090909091,0.031393080747928424,0.03746248733732496,M1,M3
8.96866134539378,0.09090909090909091,0.03044967114209426,0.03704123417055214,M1,M3
8.994480787322068,0.09090909090909091,0.029529871202746746,0.036626685951866036,M1,M3
9.020300229250356,0.09090909090909091,0.0286332540499708,0.036218708050548165,M1,M3
9.046119671178644,0.09090909090909091,0.027759395192069634,0.03581716902190422,M1,M3
9.071939113106932,0.09090909090909091,0.026907872695051,0.035421940522740225,M1,M3
9.09775855503522,0.09090909090909091,0.026078267345964957,0.03503289722923763,M1,M3
9.123577996963508,0.09090909090909091,0.025270162810102383,0.034649916757158124,M1,M3
9.149397438891796,0.09090909090909091,0.024483145782069834,0.03427287958431206,M1,M3
9.175216880820084,0.09090909090909091,0.02371680613076267,0.033901668975224945,M1,M3
9.201036322748372,0.0,0.022970737038264046,0.033536170907939235,M1,M3
9.22685576467666,0.0,0.022244535132703882,0.03317627400288891,M1,M3
9.252675206604948,0.0,0.02153780061511681,0.032821869453787816,M1,M3
9.278494648533236,0.0,0.020850137380344316,0.03247285096047243,M1,M3
9.304314090461524,0.0,0.020181153132030658,0.03212911466364291,M1,M3
9.330133532389812,0.0,0.019530459491768206,0.03179055908144645,M1,M3
9.3559529743181,0.0,0.018897672102451808,0.03145708504784988,M1,M3
9.381772416246388,0.0,0.01828241072590708,0.031128595652748704,M1,M3
9.407591858174676,0.0,0.017684299334861302,0.030804996183761944,M1,M3
9.433411300102964,0.0,0.017102966199330525,0.030486194069663533,M1,M3
9.459230742031252,0.0,0.016538043967500023,0.030172098825402095,M1,M3
9.48505018395954,0.0,0.015989169741179112,0.02986262199866259,M1,M3
9.510869625887828,0.0,0.015455985145915067,0.029557677117924508,M1,M3
9.536689067816116,0.0,0.014938136395854097,0.0292571796419727,M1,M3
9.562508509744404,0.0,0.014435274353440893,0.028961046910818234,M1,M3
9.588327951672692,0.0,0.013947054584050501,0.02866919809798747,M1,M3
9.61414739360098,0.0,0.013473137405649939,0.028381554164139716,M1,M3
9.639966835529268,0.0,0.013013187933588726,0.02809803781197377,M1,M3
9.665786277457556,0.0,0.012566876120620537,0.02781857344238589,M1,M3
9.691605719385844,0.0,0.012133876792259841,0.027543087111842262,M1,M3
9.717425161314132,0.0,0.011713869677579767,0.02727150649093017,M1,M3
9.74324460324242,0.0,0.011306539435558741,0.02700376082405345,M1,M3
9.769064045170708,0.0,0.010911575677085677,0.026739780890238315,M1,M3
9.794883487098996,0.0,0.010528672982734305,0.026479498965017376,M1,M3
9.820702929027284,0.0,0.010157530916418776,0.026222848783359724,M1,M3
9.846522370955572,0.0,0.009797854035043635,0.025969765503616894,M1,M3
9.87234181288386,0.0,0.009449351894262176,0.025720185672454484,M1,M3
9.898161254812148,0.0,0.009111739050457883,0.025474047190741037,M1,M3
9.923980696740436,0.0,0.008784735059064002,0.025231289280365693,M1,M3
9.949800138668724,0.0,0.008468064469337087,0.024991852451957966,M1,M3
9.975619580597012,0.0,0.008161456815700215,0.02475567847348291,M1,M3
10.0014390225253,0.0,0.007864646605771665,0.0245227103396863,M1,M3
10.027258464453588,0.0,0.007577373305194972,0.024292892242365152,M1,M3
10.053077906381876,0.0,0.007299381319385911,0.024066169541439322,M1,M3
10.078897348310164,0.0,0.007030419972311535,0.02384248873680125,M1,M3
10.104716790238452,0.0,0.006770243482416068,0.02362179744092086,M1,M3
10.13053623216674,0.0,0.006518610935807623,0.023404044352184038,M1,M3
10.156355674095028,0.0,0.006275286256819182,0.023189179228943323,M1,M3
10.182175116023316,0.0,0.006040038176056219,0.022977152864260178,M1,M3
10.207994557951604,0.0,0.00581264019604248,0.022767917061318994,M1,M3
10.233813999879892,0.0,0.005592870554574274,0.02256142460949336,M1,M3
10.25963344180818,0.0,0.005380512185892509,0.0223576292610458,M1,M3
10.285452883736468,0.0,0.005175352679780409,0.02215648570844301,M1,M3
10.311272325664756,0.0,0.004977184238693284,0.021957949562268517,M1,M3
10.337091767593044,0.0,0.004785803633025615,0.0217619773297161,M1,M3
10.362911209521332,0.0,0.004601012154618819,0.021568526393647015,M1,M3
10.38873065144962,0.0,0.00442261556861161,0.02137755499219508,M1,M3
10.414550093377908,0.0,0.004250424063733079,0.021189022198904017,M1,M3
10.440369535306196,0.0,0.004084252201137007,0.021002887903381885,M1,M3
10.466188977234484,0.0,0.00392391886187383,0.020819112792457833,M1,M3
10.492008419162772,0.0,0.0037692471930950407,0.020637658331827086,M1,M3
10.51782786109106,0.0,0.00362006455308273,0.02045848674817022,M1,M3
10.543647303019348,0.0,0.00347620245519499,0.020281561011733396,M1,M3
10.569466744947636,0.0,0.0033374965108159092,0.020106844819356543,M1,M3
