n_observations,noise_sd,missing_probability,interval_pattern,replicate,observed_n,theta_true,sigma_true,theta_naive,sigma_naive,theta_abs_error_naive,sigma_abs_error_naive,theta_bound_naive,sigma_bound_naive,fit_success_naive,theta_measurement_aware,sigma_measurement_aware,theta_abs_error_measurement_aware,sigma_abs_error_measurement_aware,theta_bound_measurement_aware,sigma_bound_measurement_aware,fit_success_measurement_aware,theta_estimate,theta_abs_error,sigma_estimate,sigma_abs_error,success,theta_squared_error_naive,theta_squared_error_measurement_aware,sigma_squared_error_naive,sigma_squared_error_measurement_aware
5,0.5,0.1,irregular,3,5,0.8,0.25,0.7213496710789039,0.714935822203114,0.0786503289210961,0.464935822203114,False,False,True,0.4145079178017525,0.0009177901942731,0.3854920821982475,0.2490822098057268,False,False,True,0.7213496710789039,0.0786503289210961,0.714935822203114,0.464935822203114,True,0.006185874239396611,0.14860414543754044,0.21616531876768566,0.06204194724170416
5,0.5,0.1,irregular,4,5,0.8,0.25,19.999999999999996,4.111369852875531,19.199999999999996,3.861369852875531,True,False,True,19.999999999999996,2.6269269701096225,19.199999999999996,2.3769269701096225,True,False,True,19.999999999999996,19.199999999999996,4.111369852875531,3.861369852875531,True,368.6399999999998,368.6399999999998,14.910177140696,5.649781821234511
5,0.5,0.1,irregular,5,5,0.8,0.25,19.225055617469415,1.2380177653847122,18.425055617469415,0.9880177653847122,False,False,True,19.999999999999996,0.0001885168678545,19.199999999999996,0.2498114831321454,True,False,True,19.225055617469415,18.425055617469415,1.2380177653847122,0.9880177653847122,True,339.48267450684125,368.6399999999998,0.9761791047158002,0.06240577710468221
5,0.5,0.1,irregular,6,5,0.8,0.25,5.717705017695598,1.4216597158135753,4.9177050176955985,1.1716597158135753,False,False,True,6.750680727520073,0.0002509677094383,5.950680727520073,0.2497490322905616,False,False,True,5.717705017695598,4.9177050176955985,1.4216597158135753,1.1716597158135753,True,24.183822641068467,35.41060112087882,1.372786489660348,0.06237457913007203
5,0.5,0.1,irregular,7,5,0.8,0.25,19.999999999999996,3.031103659747626,19.199999999999996,2.781103659747626,True,False,True,19.999999999999996,0.0037629672829879,19.199999999999996,0.246237032717012,True,False,True,19.999999999999996,19.199999999999996,3.031103659747626,2.781103659747626,True,368.6399999999998,368.6399999999998,7.73453756626164,0.06063267628127889
5,0.5,0.1,irregular,8,5,0.8,0.25,7.462180372081442,1.9460415215904323,6.662180372081442,1.6960415215904323,False,False,True,8.95964987779579,0.2105931798620475,8.15964987779579,0.0394068201379524,False,False,True,7.462180372081442,6.662180372081442,1.9460415215904323,1.6960415215904323,True,44.38464731014722,66.57988612821285,2.876556842958789,0.0015528974733849382
5,0.5,0.1,irregular,9,5,0.8,0.25,19.999999999999996,3.052253353615255,19.199999999999996,2.802253353615255,True,False,True,1.045511516178775,0.0001032789844862,0.2455115161787748,0.2498967210155138,False,False,True,19.999999999999996,19.199999999999996,3.052253353615255,2.802253353615255,True,368.6399999999998,0.060275904576400835,7.852623857847944,0.06244837117430554
5,0.5,0.3,regular,0,4,0.8,0.25,0.0008306970581206,0.1460495878440933,0.7991693029418794,0.1039504121559066,False,False,True,1.75108866150607,2.605316239526229e-05,0.95108866150607,0.2499739468376047,False,False,True,0.0008306970581206,0.7991693029418794,0.1460495878440933,0.1039504121559066,True,0.6386715747646096,0.9045696420454076,0.010805688187382874,0.06248697409756964
5,0.5,0.3,regular,1,4,0.8,0.25,15.04714844285289,2.751232149280957,14.24714844285289,2.501232149280957,False,False,True,19.999999999999996,0.2464418543977908,19.199999999999996,0.0035581456022091,True,False,True,15.04714844285289,14.24714844285289,2.751232149280957,2.501232149280957,True,202.98123875268553,368.6399999999998,6.256162264596635,1.2660400126520754e-05
5,0.5,0.3,regular,2,5,0.8,0.25,15.527901346321942,2.615653261245559,14.72790134632194,2.365653261245559,False,False,True,19.999999999999996,0.0002676648846771,19.199999999999996,0.2497323351153228,True,False,True,15.527901346321942,14.72790134632194,2.615653261245559,2.365653261245559,True,216.91107806699165,368.6399999999998,5.596315352441749,0.06236623920215193
5,0.5,0.3,regular,4,5,0.8,0.25,14.705016434578248,2.6593813896506115,13.905016434578249,2.4093813896506115,False,False,True,19.999999999999996,0.0005003751786212,19.199999999999996,0.2494996248213787,True,False,True,14.705016434578248,13.905016434578249,2.6593813896506115,2.4093813896506115,True,193.34948204589114,368.6399999999998,5.805118680794712,0.06225006278600878
5,0.5,0.3,regular,5,4,0.8,0.25,13.854701304825706,2.034746951030233,13.054701304825706,1.784746951030233,False,False,True,19.999999999999996,0.00309945452158,19.199999999999996,0.24690054547842,True,False,True,13.854701304825706,13.054701304825706,2.034746951030233,1.784746951030233,True,170.42522615821798,368.6399999999998,3.1853216792117127,0.06095987935754134
5,0.5,0.3,regular,7,4,0.8,0.25,15.815698079967088,2.043619175229532,15.015698079967088,1.7936191752295318,False,False,True,19.999999999999996,0.0001096283719802,19.199999999999996,0.2498903716280197,True,False,True,15.815698079967088,15.015698079967088,2.043619175229532,1.7936191752295318,True,225.4711888287273,368.6399999999998,3.217069745751066,0.062445197832389845
5,0.5,0.3,regular,8,4,0.8,0.25,0.0144121436781787,0.2566267149745287,0.7855878563218213,0.0066267149745287,False,False,True,0.3495574770858394,5.333822705098551e-05,0.4504425229141606,0.249946661772949,False,False,True,0.0144121436781787,0.7855878563218213,0.2566267149745287,0.0066267149745287,True,0.6171482800003146,0.20289846644927415,4.391335135364309e-05,0.062473333731440976
5,0.5,0.3,regular,9,4,0.8,0.25,13.163053499469228,0.1421949038572743,12.363053499469228,0.1078050961427256,False,False,True,19.999999999999996,1.0480236848340416e-05,19.199999999999996,0.2499895197631516,True,False,True,13.163053499469228,12.363053499469228,0.1421949038572743,0.1078050961427256,True,152.8450918307383,368.6399999999998,0.011621938754342333,0.062494759991411186
5,0.5,0.3,irregular,0,4,0.8,0.25,8.131521083517804,0.1175564619021247,7.331521083517804,0.1324435380978752,False,False,True,19.999999999999996,0.0009238332000987,19.199999999999996,0.2490761667999012,True,False,True,8.131521083517804,7.331521083517804,0.1175564619021247,0.1324435380978752,True,53.75120139806607,368.6399999999998,0.017541290783883345,0.06203893686773226
5,0.5,0.3,irregular,1,4,0.8,0.25,0.5252465025117654,0.7880891958268107,0.2747534974882346,0.5380891958268107,False,False,True,0.431065420178031,0.000377883997966,0.368934579821969,0.2496221160020339,False,False,True,0.5252465025117654,0.2747534974882346,0.7880891958268107,0.5380891958268107,True,0.07548948438201736,0.13611272418841283,0.2895399826655438,0.06231120079733291
5,0.5,0.3,irregular,3,4,0.8,0.25,19.999999999999996,3.0323811609874456,19.199999999999996,2.7823811609874456,True,False,True,19.999999999999996,0.0002592914861657,19.199999999999996,0.2497407085138342,True,False,True,19.999999999999996,19.199999999999996,3.0323811609874456,2.7823811609874456,True,368.6399999999998,368.6399999999998,7.741644925017845,0.06237042148899194
5,0.5,0.3,irregular,4,4,0.8,0.25,19.999999999999996,5.441350131558639,19.199999999999996,5.191350131558639,True,False,True,19.999999999999996,4.421526784790013,19.199999999999996,4.171526784790013,True,False,True,19.999999999999996,19.199999999999996,5.441350131558639,5.191350131558639,True,368.6399999999998,368.6399999999998,26.950116188433896,17.4016357162205
5,0.5,0.3,irregular,6,4,0.8,0.25,19.999999999999996,1.080509010609137,19.199999999999996,0.8305090106091371,True,False,True,19.999999999999996,0.0060129808044151,19.199999999999996,0.2439870191955848,True,False,True,19.999999999999996,19.199999999999996,1.080509010609137,0.8305090106091371,True,368.6399999999998,368.6399999999998,0.6897452167029677,0.05952966553594672
5,0.5,0.3,irregular,7,4,0.8,0.25,11.79997114750449,4.199096769052461,10.999971147504487,3.9490967690524608,False,False,True,12.644145359868892,3.5457171357406794,11.844145359868891,3.2957171357406794,False,False,True,11.79997114750449,10.999971147504487,4.199096769052461,3.9490967690524608,True,120.99936524593123,140.28377930570377,15.595365291340585,10.861751438814748
5,0.5,0.3,irregular,8,5,0.8,0.25,19.999999999999996,2.276184635117854,19.199999999999996,2.026184635117854,True,False,True,19.999999999999996,0.0003207642707124,19.199999999999996,0.2496792357292875,True,False,True,19.999999999999996,19.199999999999996,2.276184635117854,2.026184635117854,True,368.6399999999998,368.6399999999998,4.105424175587672,0.062339720754361165
10,0.0,0.0,regular,0,10,0.8,0.25,2.8437351337863017,0.2194204513589596,2.043735133786302,0.0305795486410403,False,False,True,2.8437351337863017,0.2194204513589596,2.043735133786302,0.0305795486410403,False,False,True,2.8437351337863017,2.043735133786302,0.2194204513589596,0.0305795486410403,True,4.176853297072514,4.176853297072514,0.0009351087950897558,0.0009351087950897558
10,0.0,0.0,regular,1,10,0.8,0.25,0.4751209575855681,0.1624554490820435,0.3248790424144319,0.0875445509179564,False,False,True,0.4751209575855681,0.1624554490820435,0.3248790424144319,0.0875445509179564,False,False,True,0.4751209575855681,0.3248790424144319,0.1624554490820435,0.0875445509179564,True,0.10554639220011827,0.10554639220011827,0.007664048395426676,0.007664048395426676
10,0.0,0.0,regular,2,10,0.8,0.25,2.36686961637251,0.314686258046235,1.566869616372509,0.064686258046235,False,False,True,2.36686961637251,0.314686258046235,1.566869616372509,0.064686258046235,False,False,True,2.36686961637251,1.566869616372509,0.314686258046235,0.064686258046235,True,2.4550803947113358,2.4550803947113358,0.004184311980024104,0.004184311980024104
10,0.0,0.0,regular,3,10,0.8,0.25,0.7809154787453072,0.2635984903226848,0.0190845212546928,0.0135984903226848,False,False,True,0.7809154787453072,0.2635984903226848,0.0190845212546928,0.0135984903226848,False,False,True,0.7809154787453072,0.0190845212546928,0.2635984903226848,0.0135984903226848,True,0.0003642189515208229,0.0003642189515208229,0.00018491893905615177,0.00018491893905615177
10,0.0,0.0,regular,4,10,0.8,0.25,3.7153789755127806,0.3131392146311978,2.9153789755127804,0.0631392146311978,False,False,True,3.7153789755127806,0.3131392146311978,2.9153789755127804,0.0631392146311978,False,False,True,3.7153789755127806,2.9153789755127804,0.3131392146311978,0.0631392146311978,True,8.499434570861949,8.499434570861949,0.003986560424244464,0.003986560424244464
10,0.0,0.0,regular,5,10,0.8,0.25,2.5237481902285195,0.3810720047871496,1.7237481902285194,0.1310720047871496,False,False,True,2.5237481902285195,0.3810720047871496,1.7237481902285194,0.1310720047871496,False,False,True,2.5237481902285195,1.7237481902285194,0.3810720047871496,0.1310720047871496,True,2.971307823316096,2.971307823316096,0.017179870438922565,0.017179870438922565
10,0.0,0.0,regular,6,10,0.8,0.25,2.8923280129883433,0.2053748336828463,2.092328012988343,0.0446251663171536,False,False,True,2.8923280129883433,0.2053748336828463,2.092328012988343,0.0446251663171536,False,False,True,2.8923280129883433,2.092328012988343,0.2053748336828463,0.0446251663171536,True,4.377836513935748,4.377836513935748,0.0019914054688336302,0.0019914054688336302
10,0.0,0.0,regular,7,10,0.8,0.25,0.4978204165022427,0.2793058415920099,0.3021795834977573,0.0293058415920098,False,False,True,0.4978204165022427,0.2793058415920099,0.3021795834977573,0.0293058415920098,False,False,True,0.4978204165022427,0.3021795834977573,0.2793058415920099,0.0293058415920098,True,0.09131250068287812,0.09131250068287812,0.0008588323514159764,0.0008588323514159764
10,0.0,0.0,regular,8,10,0.8,0.25,0.6635362963783693,0.156458670144272,0.1364637036216307,0.093541329855728,False,False,True,0.6635362963783693,0.156458670144272,0.1364637036216307,0.093541329855728,False,False,True,0.6635362963783693,0.1364637036216307,0.156458670144272,0.093541329855728,True,0.018622342406132274,0.018622342406132274,0.00874998039117811,0.00874998039117811
10,0.0,0.0,regular,9,10,0.8,0.25,2.4221419096241297,0.2482182286902999,1.6221419096241296,0.0017817713097,False,False,True,2.4221419096241297,0.2482182286902999,1.6221419096241296,0.0017817713097,False,False,True,2.4221419096241297,1.6221419096241296,0.2482182286902999,0.0017817713097,True,2.631344374959018,2.631344374959018,3.1747090000703612e-06,3.1747090000703612e-06
10,0.0,0.0,irregular,0,10,0.8,0.25,2.1026741263049424,0.2853558552285241,1.3026741263049424,0.035355855228524,False,False,True,2.1026741263049424,0.2853558552285241,1.3026741263049424,0.035355855228524,False,False,True,2.1026741263049424,1.3026741263049424,0.2853558552285241,0.035355855228524,True,1.696959879344345,1.696959879344345,0.0012500364989403536,0.0012500364989403536
10,0.0,0.0,irregular,1,10,0.8,0.25,2.9247484008967204,0.1947762836322427,2.124748400896721,0.0552237163677572,False,False,True,2.9247484008967204,0.1947762836322427,2.124748400896721,0.0552237163677572,False,False,True,2.9247484008967204,2.124748400896721,0.1947762836322427,0.0552237163677572,True,4.514555767113171,4.514555767113171,0.003049658849466506,0.003049658849466506
10,0.0,0.0,irregular,2,10,0.8,0.25,1.2124545359720456,0.1711504330834997,0.4124545359720455,0.0788495669165002,False,False,True,1.2124545359720456,0.1711504330834997,0.4124545359720455,0.0788495669165002,False,False,True,1.2124545359720456,0.4124545359720455,0.1711504330834997,0.0788495669165002,True,0.17011874424391538,0.17011874424391538,0.006217254202919659,0.006217254202919659
10,0.0,0.0,irregular,3,10,0.8,0.25,0.9504332601428096,0.2168058557730082,0.1504332601428095,0.0331941442269917,False,False,True,0.9504332601428096,0.2168058557730082,0.1504332601428095,0.0331941442269917,False,False,True,0.9504332601428096,0.1504332601428095,0.2168058557730082,0.0331941442269917,True,0.022630165757194214,0.022630165757194214,0.0011018512109623327,0.0011018512109623327
10,0.0,0.0,irregular,4,10,0.8,0.25,0.0019521928143574,0.1742267155009768,0.7980478071856426,0.0757732844990232,False,False,True,0.0019521928143574,0.1742267155009768,0.7980478071856426,0.0757732844990232,False,False,True,0.0019521928143574,0.7980478071856426,0.1742267155009768,0.0757732844990232,True,0.6368803025538126,0.6368803025538126,0.005741590643769911,0.005741590643769911
10,0.0,0.0,irregular,5,10,0.8,0.25,1.2214996576122097,0.215062317406178,0.4214996576122096,0.0349376825938219,False,False,True,1.2214996576122097,0.215062317406178,0.4214996576122096,0.0349376825938219,False,False,True,1.2214996576122097,0.4214996576122096,0.215062317406178,0.0349376825938219,True,0.17766196136720996,0.17766196136720996,0.001220641665026652,0.001220641665026652
10,0.0,0.0,irregular,6,10,0.8,0.25,4.8225885679494525,0.2500043626694507,4.022588567949453,4.362669450752588e-06,False,False,True,4.8225885679494525,0.2500043626694507,4.022588567949453,4.362669450752588e-06,False,False,True,4.8225885679494525,4.022588567949453,0.2500043626694507,4.362669450752588e-06,True,16.18121878699763,16.18121878699763,1.9032884736045532e-11,1.9032884736045532e-11
10,0.0,0.0,irregular,7,10,0.8,0.25,1.1266804215214477,0.1131965271970735,0.3266804215214476,0.1368034728029264,False,False,True,1.1266804215214477,0.1131965271970735,0.3266804215214476,0.1368034728029264,False,False,True,1.1266804215214477,0.3266804215214476,0.1131965271970735,0.1368034728029264,True,0.1067200978054307,0.1067200978054307,0.018715190170941046,0.018715190170941046
10,0.0,0.0,irregular,8,10,0.8,0.25,2.7991911054279193,0.2430813261204029,1.9991911054279192,0.006918673879597,False,False,True,2.7991911054279193,0.2430813261204029,1.9991911054279192,0.006918673879597,False,False,True,2.7991911054279193,1.9991911054279192,0.2430813261204029,0.006918673879597,True,3.996765076022106,3.996765076022106,4.786804825221924e-05,4.786804825221924e-05
10,0.0,0.0,irregular,9,10,0.8,0.25,2.067918064164303,0.2839668336196833,1.2679180641643029,0.0339668336196833,False,False,True,2.067918064164303,0.2839668336196833,1.2679180641643029,0.0339668336196833,False,False,True,2.067918064164303,1.2679180641643029,0.2839668336196833,0.0339668336196833,True,1.6076162174341533,1.6076162174341533,0.0011537457861472463,0.0011537457861472463
10,0.0,0.1,regular,0,10,0.8,0.25,1.4892540509406067,0.2848686296225406,0.6892540509406067,0.0348686296225406,False,False,True,1.4892540509406067,0.2848686296225406,0.6892540509406067,0.0348686296225406,False,False,True,1.4892540509406067,0.6892540509406067,0.2848686296225406,0.0348686296225406,True,0.4750711467380364,0.4750711467380364,0.0012158213317539168,0.0012158213317539168
10,0.0,0.1,regular,1,8,0.8,0.25,1.259664799904051,0.1972623707904815,0.4596647999040508,0.0527376292095184,False,False,True,1.259664799904051,0.1972623707904815,0.4596647999040508,0.0527376292095184,False,False,True,1.259664799904051,0.4596647999040508,0.1972623707904815,0.0527376292095184,True,0.2112917282708311,0.2112917282708311,0.0027812575346406582,0.0027812575346406582
10,0.0,0.1,regular,2,9,0.8,0.25,0.6526459900913476,0.2160741983497192,0.1473540099086524,0.0339258016502808,False,False,True,0.6526459900913476,0.2160741983497192,0.1473540099086524,0.0339258016502808,False,False,True,0.6526459900913476,0.1473540099086524,0.2160741983497192,0.0339258016502808,True,0.02171320423615924,0.02171320423615924,0.0011509600176141958,0.0011509600176141958
10,0.0,0.1,regular,3,10,0.8,0.25,0.8252741848811566,0.1704858994458437,0.0252741848811565,0.0795141005541563,False,False,True,0.8252741848811566,0.1704858994458437,0.0252741848811565,0.0795141005541563,False,False,True,0.8252741848811566,0.0252741848811565,0.1704858994458437,0.0795141005541563,True,0.0006387844214068805,0.0006387844214068805,0.006322492186936481,0.006322492186936481
10,0.0,0.1,regular,4,10,0.8,0.25,6.1673321104013885,0.3489482313426642,5.367332110401389,0.0989482313426642,False,False,True,6.1673321104013885,0.3489482313426642,5.367332110401389,0.0989482313426642,False,False,True,6.1673321104013885,5.367332110401389,0.3489482313426642,0.0989482313426642,True,28.808253983345825,28.808253983345825,0.009790752485841388,0.009790752485841388
10,0.0,0.1,regular,5,10,0.8,0.25,1.9531014004904956,0.4087417843659823,1.1531014004904956,0.1587417843659823,False,False,True,1.9531014004904956,0.4087417843659823,1.1531014004904956,0.1587417843659823,False,False,True,1.9531014004904956,1.1531014004904956,0.4087417843659823,0.1587417843659823,True,1.3296428398131424,1.3296428398131424,0.025198954103696023,0.025198954103696023
10,0.0,0.1,regular,6,9,0.8,0.25,0.6231433839400208,0.2043488565801711,0.1768566160599792,0.0456511434198289,False,False,True,0.6231433839400208,0.2043488565801711,0.1768566160599792,0.0456511434198289,False,False,True,0.6231433839400208,0.1768566160599792,0.2043488565801711,0.0456511434198289,True,0.03127826264418691,0.03127826264418691,0.0020840268955377873,0.0020840268955377873
10,0.0,0.1,regular,7,10,0.8,0.25,2.717083525737201,0.2016450101659998,1.9170835257372003,0.0483549898340001,False,False,True,2.717083525737201,0.2016450101659998,1.9170835257372003,0.0483549898340001,False,False,True,2.717083525737201,1.9170835257372003,0.2016450101659998,0.0483549898340001,True,3.675209244652977,3.675209244652977,0.0023382050418462616,0.0023382050418462616
10,0.0,0.1,regular,8,10,0.8,0.25,0.5963783294975982,0.089286465591281,0.2036216705024018,0.1607135344087189,False,False,True,0.5963783294975982,0.089286465591281,0.2036216705024018,0.1607135344087189,False,False,True,0.5963783294975982,0.2036216705024018,0.089286465591281,0.1607135344087189,True,0.04146178469818872,0.04146178469818872,0.025828840142142505,0.025828840142142505
10,0.0,0.1,regular,9,10,0.8,0.25,0.2051097700421557,0.2303565279302834,0.5948902299578442,0.0196434720697165,False,False,True,0.2051097700421557,0.2303565279302834,0.5948902299578442,0.0196434720697165,False,False,True,0.2051097700421557,0.5948902299578442,0.2303565279302834,0.0196434720697165,True,0.35389438569929693,0.35389438569929693,0.0003858659949537357,0.0003858659949537357
10,0.0,0.1,irregular,0,9,0.8,0.25,19.999999999999996,0.5395101298661541,19.199999999999996,0.2895101298661541,True,False,True,19.999999999999996,0.5395101298661541,19.199999999999996,0.2895101298661541,True,False,True,19.999999999999996,19.199999999999996,0.5395101298661541,0.2895101298661541,True,368.6399999999998,368.6399999999998,0.08381611529511741,0.08381611529511741
10,0.0,0.1,irregular,1,10,0.8,0.25,0.603309212815581,0.2147634075655667,0.196690787184419,0.0352365924344332,False,False,True,0.603309212815581,0.2147634075655667,0.196690787184419,0.0352365924344332,False,False,True,0.603309212815581,0.196690787184419,0.2147634075655667,0.0352365924344332,True,0.03868726576322641,0.03868726576322641,0.0012416174463903626,0.0012416174463903626
10,0.0,0.1,irregular,2,9,0.8,0.25,1.0105435569310373,0.3399976438628301,0.2105435569310372,0.0899976438628301,False,False,True,1.0105435569310373,0.3399976438628301,0.2105435569310372,0.0899976438628301,False,False,True,1.0105435569310373,0.2105435569310372,0.3399976438628301,0.0899976438628301,True,0.04432858936517291,0.04432858936517291,0.0080995759008608,0.0080995759008608
10,0.0,0.1,irregular,3,10,0.8,0.25,2.222616188256613,0.3333667968475958,1.4226161882566128,0.0833667968475958,False,False,True,2.222616188256613,0.3333667968475958,1.4226161882566128,0.0833667968475958,False,False,True,2.222616188256613,1.4226161882566128,0.3333667968475958,0.0833667968475958,True,2.0238368190897744,2.0238368190897744,0.006950022816628308,0.006950022816628308
10,0.0,0.1,irregular,4,10,0.8,0.25,1.6572393762348527,0.3135899469122422,0.8572393762348527,0.0635899469122421,False,False,True,1.6572393762348527,0.3135899469122422,0.8572393762348527,0.0635899469122421,False,False,True,1.6572393762348527,0.8572393762348527,0.3135899469122422,0.0635899469122421,True,0.7348593481675193,0.7348593481675193,0.004043681348301778,0.004043681348301778
10,0.0,0.1,irregular,5,9,0.8,0.25,1.2753752421583646,0.2006547547411809,0.4753752421583646,0.049345245258819,False,False,True,1.2753752421583646,0.2006547547411809,0.4753752421583646,0.049345245258819,False,False,True,1.2753752421583646,0.4753752421583646,0.2006547547411809,0.049345245258819,True,0.22598162085712376,0.22598162085712376,0.0024349532296530077,0.0024349532296530077
10,0.0,0.1,irregular,6,10,0.8,0.25,0.437791423615467,0.2043347730196458,0.362208576384533,0.0456652269803541,False,False,True,0.437791423615467,0.2043347730196458,0.362208576384533,0.0456652269803541,False,False,True,0.437791423615467,0.362208576384533,0.2043347730196458,0.0456652269803541,True,0.1311950528065101,0.1311950528065101,0.0020853129551672684,0.0020853129551672684
10,0.0,0.1,irregular,7,10,0.8,0.25,1.0984297284609723,0.2514703351683833,0.2984297284609725,0.0014703351683833,False,False,True,1.0984297284609723,0.2514703351683833,0.2984297284609725,0.0014703351683833,False,False,True,1.0984297284609723,0.2984297284609725,0.2514703351683833,0.0014703351683833,True,0.08906030282928964,0.08906030282928964,2.1618855073847372e-06,2.1618855073847372e-06
10,0.0,0.1,irregular,8,10,0.8,0.25,1.908311920039824,0.1392538524842723,1.108311920039824,0.1107461475157276,False,False,True,1.908311920039824,0.1392538524842723,1.108311920039824,0.1107461475157276,False,False,True,1.908311920039824,1.108311920039824,0.1392538524842723,0.1107461475157276,True,1.2283553121023612,1.2283553121023612,0.012264709189575321,0.012264709189575321
10,0.0,0.1,irregular,9,9,0.8,0.25,1.9402661066070332,0.2626346429949559,1.1402661066070332,0.0126346429949559,False,False,True,1.9402661066070332,0.2626346429949559,1.1402661066070332,0.0126346429949559,False,False,True,1.9402661066070332,1.1402661066070332,0.2626346429949559,0.0126346429949559,True,1.300206793876762,1.300206793876762,0.0001596342036099888,0.0001596342036099888
10,0.0,0.3,regular,0,7,0.8,0.25,2.7437495304986017,0.313479626885225,1.9437495304986017,0.063479626885225,False,False,True,2.7437495304986017,0.313479626885225,1.9437495304986017,0.063479626885225,False,False,True,2.7437495304986017,1.9437495304986017,0.313479626885225,0.063479626885225,True,3.778162237313534,3.778162237313534,0.004029663029487382,0.004029663029487382
10,0.0,0.3,regular,1,7,0.8,0.25,0.384250716026214,0.1343275438974232,0.415749283973786,0.1156724561025767,False,False,True,0.384250716026214,0.1343275438974232,0.415749283973786,0.1156724561025767,False,False,True,0.384250716026214,0.415749283973786,0.1343275438974232,0.1156724561025767,True,0.17284746712471577,0.17284746712471577,0.013380117100802554,0.013380117100802554
10,0.0,0.3,regular,2,8,0.8,0.25,0.0015078688888112,0.1703496868729859,0.7984921311111889,0.079650313127014,False,False,True,0.0015078688888112,0.1703496868729859,0.7984921311111889,0.079650313127014,False,False,True,0.0015078688888112,0.7984921311111889,0.1703496868729859,0.079650313127014,True,0.637589683446488,0.637589683446488,0.006344172381231394,0.006344172381231394
10,0.0,0.3,regular,3,8,0.8,0.25,4.4223879408923885,0.7315592626103219,3.6223879408923887,0.4815592626103219,False,False,True,4.4223879408923885,0.7315592626103219,3.6223879408923887,0.4815592626103219,False,False,True,4.4223879408923885,3.6223879408923887,0.7315592626103219,0.4815592626103219,True,13.1216943943226,13.1216943943226,0.23189932340579697,0.23189932340579697
10,0.0,0.3,regular,4,8,0.8,0.25,1.8299037748424445,0.3014232925254087,1.0299037748424442,0.0514232925254087,False,False,True,1.8299037748424445,0.3014232925254087,1.0299037748424442,0.0514232925254087,False,False,True,1.8299037748424445,1.0299037748424442,0.3014232925254087,0.0514232925254087,True,1.0607017854347165,1.0607017854347165,0.002644355014153757,0.002644355014153757
10,0.0,0.3,regular,5,5,0.8,0.25,0.0784112961077912,0.0967465378891503,0.7215887038922089,0.1532534621108496,False,False,True,0.0784112961077912,0.0967465378891503,0.7215887038922089,0.1532534621108496,False,False,True,0.0784112961077912,0.7215887038922089,0.0967465378891503,0.1532534621108496,True,0.5206902575848379,0.5206902575848379,0.023486623648961643,0.023486623648961643
10,0.0,0.3,regular,6,7,0.8,0.25,19.999999999999996,0.8414357365559251,19.199999999999996,0.5914357365559251,True,False,True,19.999999999999996,0.8414357365559251,19.199999999999996,0.5914357365559251,True,False,True,19.999999999999996,19.199999999999996,0.8414357365559251,0.5914357365559251,True,368.6399999999998,368.6399999999998,0.3497962304754496,0.3497962304754496
10,0.0,0.3,regular,7,9,0.8,0.25,1.1247286624443844,0.2454963850122118,0.3247286624443843,0.0045036149877881,False,False,True,1.1247286624443844,0.2454963850122118,0.3247286624443843,0.0045036149877881,False,False,True,1.1247286624443844,0.3247286624443843,0.2454963850122118,0.0045036149877881,True,0.10544870421291892,0.10544870421291892,2.028254795823052e-05,2.028254795823052e-05
10,0.0,0.3,regular,8,7,0.8,0.25,0.1550983337745284,0.2155017636426676,0.6449016662254716,0.0344982363573324,False,False,True,0.1550983337745284,0.2155017636426676,0.6449016662254716,0.0344982363573324,False,False,True,0.1550983337745284,0.6449016662254716,0.2155017636426676,0.0344982363573324,True,0.41589815910038963,0.41589815910038963,0.0011901283117663711,0.0011901283117663711
10,0.0,0.3,regular,9,8,0.8,0.25,1.9895737634192852,0.3262244785510097,1.1895737634192851,0.0762244785510097,False,False,True,1.9895737634192852,0.3262244785510097,1.1895737634192851,0.0762244785510097,False,False,True,1.9895737634192852,1.1895737634192851,0.3262244785510097,0.0762244785510097,True,1.4150857386155213,1.4150857386155213,0.005810171130373341,0.005810171130373341
10,0.0,0.3,irregular,0,8,0.8,0.25,19.999999999999996,0.335012101293494,19.199999999999996,0.085012101293494,True,False,True,19.999999999999996,0.335012101293494,19.199999999999996,0.085012101293494,True,False,True,19.999999999999996,19.199999999999996,0.335012101293494,0.085012101293494,True,368.6399999999998,368.6399999999998,0.007227057366335286,0.007227057366335286
10,0.0,0.3,irregular,1,8,0.8,0.25,5.961422391653938,0.3290726396124223,5.161422391653939,0.0790726396124223,False,False,True,5.961422391653938,0.3290726396124223,5.161422391653939,0.0790726396124223,False,False,True,5.961422391653938,5.161422391653939,0.3290726396124223,0.0790726396124223,True,26.640281105066663,26.640281105066663,0.006252482335276013,0.006252482335276013
10,0.0,0.3,irregular,2,6,0.8,0.25,2.932074648144813,0.4011120252955011,2.1320746481448127,0.1511120252955011,False,False,True,2.932074648144813,0.4011120252955011,2.1320746481448127,0.1511120252955011,False,False,True,2.932074648144813,2.1320746481448127,0.4011120252955011,0.1511120252955011,True,4.545742305261827,4.545742305261827,0.022834844188908167,0.022834844188908167
10,0.0,0.3,irregular,3,10,0.8,0.25,1.7997629821625472,0.3103063569295144,0.9997629821625472,0.0603063569295144,False,False,True,1.7997629821625472,0.3103063569295144,0.9997629821625472,0.0603063569295144,False,False,True,1.7997629821625472,0.9997629821625472,0.3103063569295144,0.0603063569295144,True,0.9995260205025495,0.9995260205025495,0.0036368566861099912,0.0036368566861099912
