scenario,scenario_label,scenario_order,time,latent_state,observed_state,is_observed,treatment_indicator,treatment_time,branch_state,branch_attractor
full_oulb,Full OU-Lévy-Branching,6,1.0,-0.27643260649271545,-0.3815492606579657,True,0,2.4,0,-0.25
full_oulb,Full OU-Lévy-Branching,6,1.0208333333333333,-0.2626385216623239,-0.21607495197457813,True,0,2.4,0,-0.25
full_oulb,Full OU-Lévy-Branching,6,1.0416666666666665,-0.28849744883184275,-0.39812323559545304,True,0,2.4,0,-0.25
full_oulb,Full OU-Lévy-Branching,6,1.0625,-0.30427732814926045,,False,0,2.4,0,-0.25
full_oulb,Full OU-Lévy-Branching,6,1.0833333333333333,-0.31662370095283987,-0.48135673125109313,True,0,2.4,0,-0.25
full_oulb,Full OU-Lévy-Branching,6,1.1041666666666665,-0.3032698123525836,-0.39028265594845357,True,0,2.4,0,-0.25
full_oulb,Full OU-Lévy-Branching,6,1.125,-0.3354698128498755,-0.3754885697138346,True,0,2.4,0,-0.25
full_oulb,Full OU-Lévy-Branching,6,1.1458333333333333,-0.32384086206979495,-0.35112432654974607,True,0,2.4,0,-0.25
full_oulb,Full OU-Lévy-Branching,6,1.1666666666666665,-0.3626504659172782,,False,0,2.4,0,-0.25
full_oulb,Full OU-Lévy-Branching,6,1.1875,-0.3176810675825765,,False,0,2.4,0,-0.25
full_oulb,Full OU-Lévy-Branching,6,1.2083333333333333,-0.2911279132433952,,False,0,2.4,0,-0.25
full_oulb,Full OU-Lévy-Branching,6,1.2291666666666665,-0.2839910683647517,-0.3306532326136614,True,0,2.4,0,-0.25
full_oulb,Full OU-Lévy-Branching,6,1.25,-0.29438678483483616,-0.4005966476304097,True,0,2.4,0,-0.25
full_oulb,Full OU-Lévy-Branching,6,1.2708333333333333,-0.30181488947812685,-0.37697376216926004,True,0,2.4,0,-0.25
full_oulb,Full OU-Lévy-Branching,6,1.2916666666666665,-0.27719524556392755,-0.21225718455273918,True,0,2.4,0,-0.25
full_oulb,Full OU-Lévy-Branching,6,1.3125,-0.25683582435341756,-0.25493941347641813,True,0,2.4,0,-0.25
full_oulb,Full OU-Lévy-Branching,6,1.3333333333333333,-0.29580848919484853,-0.22416886613651266,True,0,2.4,0,-0.25
full_oulb,Full OU-Lévy-Branching,6,1.3541666666666665,-0.27912864542297366,,False,0,2.4,0,-0.25
full_oulb,Full OU-Lévy-Branching,6,1.375,-0.2631161860298454,,False,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,1.3958333333333333,-0.23123452474155043,,False,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,1.4166666666666665,-0.21860930881639118,,False,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,1.4375,-0.2256179441810839,-0.10430907257754077,True,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,1.4583333333333333,-0.24548626742415453,,False,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,1.4791666666666665,-0.22391119532789688,,False,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,1.5,-0.2610308667586185,-0.07995126907501732,True,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,1.5208333333333333,-0.21408558161339347,-0.28932821391002767,True,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,1.5416666666666665,-0.23514919060156542,-0.30215652037487023,True,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,1.5625,-0.20679462578277977,-0.31946408611300214,True,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,1.5833333333333333,-0.14535920543671846,,False,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,1.6041666666666665,-0.15048205032484765,,False,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,1.625,-0.11038801368261617,0.0025261695395078776,True,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,1.6458333333333333,-0.05805940034992175,-0.01835703986991251,True,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,1.6666666666666665,-0.060235909111779375,-0.11088844200958643,True,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,1.6875,-0.05037004251449444,,False,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,1.7083333333333333,-0.028031323601686572,0.015305952815211937,True,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,1.7291666666666665,-0.009040505251867463,-0.1281608811661007,True,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,1.75,0.002702727523904273,-0.005857143114730574,True,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,1.7708333333333333,-0.011115308536977335,0.16871346764399797,True,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,1.7916666666666665,-0.05816267481875138,,False,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,1.8125,-0.03606768258099492,,False,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,1.8333333333333333,0.013786771692462486,,False,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,1.8541666666666665,-0.011645545752275048,-0.07413870427673935,True,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,1.875,-0.04399846312256543,,False,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,1.8958333333333333,0.018448335386003323,,False,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,1.9166666666666665,0.010681158989642968,0.11742752641434967,True,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,1.9375,0.03785791069994661,,False,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,1.9583333333333333,0.05987355129919025,0.18689031841107673,True,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,1.9791666666666665,0.10449267949513105,0.0487378171760799,True,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,2.0,0.08906016899274037,,False,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,2.020833333333333,0.06972924536337707,-0.06080870083170764,True,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,2.0416666666666665,0.05392266071617802,,False,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,2.0625,0.03195739428943593,0.206622586764212,True,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,2.083333333333333,0.039466619307798705,0.06960235551164316,True,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,2.1041666666666665,0.05593443770541747,,False,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,2.125,0.09548973537129762,0.09440750542364683,True,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,2.145833333333333,0.07245387102982577,0.22853655106781784,True,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,2.1666666666666665,0.08692106668724622,,False,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,2.1875,0.13886696971440288,,False,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,2.208333333333333,0.14332759459239902,,False,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,2.2291666666666665,0.2109599840196926,,False,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,2.25,0.18111047243500472,0.13865280442383116,True,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,2.270833333333333,-0.5859361213200552,-0.4745750804337562,True,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,2.2916666666666665,-0.6416825033309573,-0.4460338820579044,True,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,2.3125,-0.686152964673723,,False,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,2.333333333333333,-0.6267609089072768,,False,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,2.3541666666666665,-0.626380982702644,,False,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,2.375,-0.6033242798132886,,False,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,2.395833333333333,-0.6024867932309335,,False,0,2.4,1,0.85
full_oulb,Full OU-Lévy-Branching,6,2.4166666666666665,-0.6391448916782037,-0.6680800834789862,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,2.4375,-0.6180869811390758,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,2.458333333333333,-0.6037112311144928,-0.662678974687226,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,2.4791666666666665,-0.5937713513897732,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,2.5,-0.5989441671237348,-0.6428167747671938,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,2.520833333333333,-0.5527794419903703,-0.5791363867787331,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,2.5416666666666665,-0.5021582157633441,-0.46472063611308956,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,2.5625,-0.49542133611227207,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,2.583333333333333,-0.4354038575772558,-0.504426041567718,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,2.6041666666666665,-0.40065762290467244,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,2.625,-0.3660277091812097,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,2.645833333333333,-0.32185257691629726,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,2.6666666666666665,-0.3139680627760543,-0.2682068648877602,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,2.6875,-0.28798336645195877,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,2.708333333333333,-0.24920443301461087,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,2.7291666666666665,-0.18371344820868166,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,2.75,-0.19389347321517558,-0.15377912865431173,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,2.770833333333333,-0.17317097822407823,-0.005354687988062212,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,2.7916666666666665,-0.18767406051732044,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,2.8125,-0.21293456562922852,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,2.833333333333333,-0.21582564890874956,-0.025536723907293335,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,2.8541666666666665,0.28924625238215573,0.4532308421334442,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,2.875,0.3535916577672301,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,2.895833333333333,0.3166288644425662,0.2894952293918275,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,2.9166666666666665,0.36068040532178014,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,2.9375,0.40927010212221276,0.24153965173838524,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,2.958333333333333,0.4308241093814642,0.3396752469219922,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,2.9791666666666665,0.4587211492072643,0.4265074236970072,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,3.0,0.46322824978057997,0.2704731060928236,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,3.020833333333333,0.5307786711880019,0.39131581755867473,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,3.0416666666666665,0.5400366025396184,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,3.0625,0.5465547717532013,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,3.083333333333333,0.5570515825089299,0.43441982421970526,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,3.1041666666666665,0.5573889347430574,0.512953205708951,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,3.125,0.5867814840703987,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,3.145833333333333,0.5785722793113697,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,3.1666666666666665,0.5914843785445648,0.672750532134335,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,3.1875,0.6158747791663322,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,3.208333333333333,0.6128049482360778,0.5560341263917367,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,3.2291666666666665,0.6479625030674118,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,3.25,0.6629709055719024,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,3.270833333333333,0.7111665207984197,0.6688566651989182,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,3.2916666666666665,0.7304533100485964,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,3.3125,0.8160016794057733,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,3.333333333333333,0.8542196371823072,0.9845140674632503,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,3.3541666666666665,0.8940467081812786,0.8486319471610769,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,3.375,0.8968383324443124,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,3.395833333333333,0.8943145845791834,0.8860540784074081,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,3.4166666666666665,0.9025526384818489,0.8410894111922661,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,3.4375,0.9002822903022332,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,3.458333333333333,0.8754382510483075,,False,1,2.4,0,0.44999999999999996
full_oulb,Full OU-Lévy-Branching,6,3.4791666666666665,0.8452026616902052,0.7671040357082473,True,1,2.4,0,0.44999999999999996
full_oulb,Full OU-Lévy-Branching,6,3.5,0.8206171929682435,,False,1,2.4,0,0.44999999999999996
full_oulb,Full OU-Lévy-Branching,6,3.520833333333333,0.8752219579986067,,False,1,2.4,0,0.44999999999999996
full_oulb,Full OU-Lévy-Branching,6,3.5416666666666665,0.7943938108053674,0.6456708164455138,True,1,2.4,0,0.44999999999999996
full_oulb,Full OU-Lévy-Branching,6,3.5625,0.7963957135285945,,False,1,2.4,0,0.44999999999999996
full_oulb,Full OU-Lévy-Branching,6,3.583333333333333,0.7986779505744347,,False,1,2.4,0,0.44999999999999996
full_oulb,Full OU-Lévy-Branching,6,3.6041666666666665,0.7558065021287557,,False,1,2.4,0,0.44999999999999996
full_oulb,Full OU-Lévy-Branching,6,3.625,0.8073074372138835,0.6339574217406115,True,1,2.4,0,0.44999999999999996
full_oulb,Full OU-Lévy-Branching,6,3.645833333333333,0.7945301373755579,,False,1,2.4,0,0.44999999999999996
full_oulb,Full OU-Lévy-Branching,6,3.6666666666666665,0.820294386333156,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,3.6875,0.7822138309874876,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,3.708333333333333,0.7654447160694251,0.558259773117642,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,3.7291666666666665,0.7874687744546948,0.7244322746285616,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,3.75,0.8196664691339965,1.016431633790184,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,3.770833333333333,0.7824842149244567,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,3.7916666666666665,0.7978633004084182,0.6715959008746367,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,3.8125,0.8506662767583553,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,3.833333333333333,0.824107512020198,0.9776703264426876,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,3.8541666666666665,0.7826342876091655,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,3.875,0.7621832526000019,0.7035471310012482,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,3.895833333333333,0.7867544120383869,0.6976007482782445,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,3.9166666666666665,0.756588626638748,0.744496051843236,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,3.9375,0.7994467320515599,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,3.958333333333333,0.8094271988068824,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,3.9791666666666665,0.8047681210843599,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.0,0.8469709444554285,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.020833333333333,0.8308896247910769,0.790478768710594,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.041666666666666,0.8509925551260608,0.7516946578343979,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.0625,0.8190954803647789,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.083333333333333,0.8151726097295409,0.8426902885105325,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.104166666666666,0.7822503678845881,0.6133869727457121,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.125,0.8025458252279336,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.145833333333333,0.8660094071261192,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.166666666666666,0.9084492464931853,0.9126067566864551,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.1875,0.986135207178227,1.0750090838457198,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.208333333333333,1.029645307977951,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.229166666666666,1.098857631629972,1.0131608910395267,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.25,1.1146245624578959,1.1488340055602493,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.270833333333333,1.152323189536025,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.291666666666666,1.1711778502927326,1.2511485317007196,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.3125,1.1201701382617018,1.2516357397787847,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.333333333333333,1.1367626299592095,1.0618757685217257,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.354166666666666,1.1348737098913675,1.1497977728851105,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.375,1.154620573122748,1.0493620318906298,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.395833333333333,1.2159357114394755,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.416666666666666,1.233622899992424,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.4375,1.2106533033937643,1.3132047218358491,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.458333333333333,1.2285851706064828,1.2349375208674866,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.479166666666666,1.2221141023056088,1.212657964210466,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.5,1.2273393547170637,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.520833333333333,1.2560407380866012,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.541666666666666,1.2767170743845015,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.5625,1.2804186965641524,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.583333333333333,1.3035470091877903,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.604166666666666,1.337140921752306,1.2699195330790605,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.625,1.3918048212715781,1.3955295536563552,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.645833333333333,1.4530972453950213,1.411108810359798,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.666666666666666,1.4729354146227784,1.5405544971294443,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.6875,1.4484262080627763,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.708333333333333,1.456292434262232,1.4537174113192393,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.729166666666666,1.4858275347150378,1.4020968334595278,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.75,1.4312520614687705,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.770833333333333,1.4290249037100398,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.791666666666666,1.446078017589446,1.3876215456809633,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.8125,1.470991361572439,1.5067234846155606,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.833333333333333,1.4460676605624856,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.854166666666666,1.4234408624180597,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.875,1.4394963195113208,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.895833333333333,1.448129375042622,1.3871062106829513,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.916666666666666,1.490176974685294,1.4873461186642776,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.9375,1.4915970544102153,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.958333333333333,1.5087971932643043,,False,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,4.979166666666666,1.5140429593064475,1.6830891236600296,True,1,2.4,1,1.5499999999999998
full_oulb,Full OU-Lévy-Branching,6,5.0,1.5229080230721317,1.6700011442029474,True,1,2.4,1,1.5499999999999998
