replicate,scenario,seed,time,latent_state,observed_state,branch_state,attractor
378,retention,1849619430,0.8333333333333333,-0.07125330756296333,,0,-0.3395622360152768
378,retention,1849619430,0.8888888888888888,-0.037569081914605874,,0,-0.3395622360152768
378,retention,1849619430,0.9444444444444444,-0.04090331522284264,,0,-0.3395622360152768
378,retention,1849619430,1.0,-0.14705688957961915,-0.2154228342942781,0,-0.3395622360152768
379,jump,201148508,0.0,0.0,-0.0405408345488779,0,-0.3395622360152768
379,jump,201148508,0.05555555555555555,-0.018965421834785327,,0,-0.3395622360152768
379,jump,201148508,0.1111111111111111,0.015384099634921159,,0,-0.3395622360152768
379,jump,201148508,0.16666666666666666,-0.06999806890009694,,0,-0.3395622360152768
379,jump,201148508,0.2222222222222222,-0.05499832517007248,,0,-0.3395622360152768
379,jump,201148508,0.2777777777777778,-0.020355753225144685,,0,-0.3395622360152768
379,jump,201148508,0.3333333333333333,-0.008425190237845008,,0,-0.3395622360152768
379,jump,201148508,0.38888888888888884,-0.009313142666893974,,0,-0.3395622360152768
379,jump,201148508,0.4444444444444444,0.008837648241481186,,0,-0.3395622360152768
379,jump,201148508,0.5,0.01936974504268097,,0,-0.3395622360152768
379,jump,201148508,0.5555555555555556,0.012736095211182538,,0,-0.3395622360152768
379,jump,201148508,0.611111111111111,-0.01908282779265001,,0,-0.3395622360152768
379,jump,201148508,0.6666666666666666,-0.03718281771382539,,0,-0.3395622360152768
379,jump,201148508,0.7222222222222222,-0.03398610238988949,,0,-0.3395622360152768
379,jump,201148508,0.7777777777777777,0.02077084727690428,,0,-0.3395622360152768
379,jump,201148508,0.8333333333333333,-0.06785881115628421,,0,-0.3395622360152768
379,jump,201148508,0.8888888888888888,-0.06370101571770656,,0,-0.3395622360152768
379,jump,201148508,0.9444444444444444,-0.029257092287962902,,0,-0.3395622360152768
379,jump,201148508,1.0,-0.05090110476100354,-0.1381571921834595,0,-0.3395622360152768
380,branch_reorganization,384022338,0.0,-0.3395622360152768,-0.2858508538223855,0,-0.3395622360152768
380,branch_reorganization,384022338,0.05555555555555555,-0.31804119840495587,,0,-0.3395622360152768
380,branch_reorganization,384022338,0.1111111111111111,-0.24317990838370407,,0,-0.3395622360152768
380,branch_reorganization,384022338,0.16666666666666666,-0.26903845525802284,,0,-0.3395622360152768
380,branch_reorganization,384022338,0.2222222222222222,-0.2615166566771449,,0,-0.3395622360152768
380,branch_reorganization,384022338,0.2777777777777778,-0.3300826667469653,,0,-0.3395622360152768
380,branch_reorganization,384022338,0.3333333333333333,-0.34769395917576695,,0,-0.3395622360152768
380,branch_reorganization,384022338,0.38888888888888884,-0.30906218556947346,,1,0.3395622360152768
380,branch_reorganization,384022338,0.4444444444444444,-0.2450174656793525,,1,0.3395622360152768
380,branch_reorganization,384022338,0.5,-0.20507744310755116,,1,0.3395622360152768
380,branch_reorganization,384022338,0.5555555555555556,-0.1955497202327089,,1,0.3395622360152768
380,branch_reorganization,384022338,0.611111111111111,-0.20591617828638403,,1,0.3395622360152768
380,branch_reorganization,384022338,0.6666666666666666,-0.13770985756185578,,1,0.3395622360152768
380,branch_reorganization,384022338,0.7222222222222222,-0.12999130766356976,,1,0.3395622360152768
380,branch_reorganization,384022338,0.7777777777777777,-0.10080373554815912,,1,0.3395622360152768
380,branch_reorganization,384022338,0.8333333333333333,0.0161204925708449,,1,0.3395622360152768
380,branch_reorganization,384022338,0.8888888888888888,0.03380095649764856,,1,0.3395622360152768
380,branch_reorganization,384022338,0.9444444444444444,-0.046915096992078104,,1,0.3395622360152768
380,branch_reorganization,384022338,1.0,-0.07946675127200489,-0.039324906367811545,0,-0.3395622360152768
380,branch_reorganization,384022338,1.0555555555555556,-0.05267131472139974,,0,-0.3395622360152768
380,branch_reorganization,384022338,1.1111111111111112,-0.038610101648583355,,0,-0.3395622360152768
380,branch_reorganization,384022338,1.1666666666666667,-0.07353514208136858,,0,-0.3395622360152768
380,branch_reorganization,384022338,1.2222222222222223,-0.0025447229629345786,,0,-0.3395622360152768
380,branch_reorganization,384022338,1.2777777777777777,-0.0368018656911458,,0,-0.3395622360152768
380,branch_reorganization,384022338,1.3333333333333333,0.029130374753501262,,0,-0.3395622360152768
380,branch_reorganization,384022338,1.3888888888888888,0.09036632911085543,,0,-0.3395622360152768
380,branch_reorganization,384022338,1.4444444444444444,0.06754657082017658,,0,-0.3395622360152768
380,branch_reorganization,384022338,1.5,-0.016980526460736,,0,-0.3395622360152768
380,branch_reorganization,384022338,1.5555555555555556,-0.10300145030457745,,0,-0.3395622360152768
380,branch_reorganization,384022338,1.6111111111111112,-0.07134500627278229,,0,-0.3395622360152768
380,branch_reorganization,384022338,1.6666666666666665,-0.12357138199100792,,0,-0.3395622360152768
380,branch_reorganization,384022338,1.7222222222222223,-0.16582538426067905,,0,-0.3395622360152768
380,branch_reorganization,384022338,1.7777777777777777,-0.22088588158062944,,0,-0.3395622360152768
380,branch_reorganization,384022338,1.8333333333333333,-0.17736491002503596,,0,-0.3395622360152768
380,branch_reorganization,384022338,1.8888888888888888,-0.3801824162082252,,0,-0.3395622360152768
380,branch_reorganization,384022338,1.9444444444444444,-0.4393897024072604,,0,-0.3395622360152768
380,branch_reorganization,384022338,2.0,-0.37531546726351667,-0.4113694935117248,0,-0.3395622360152768
380,branch_reorganization,384022338,2.0555555555555554,-0.3129940987607138,,0,-0.3395622360152768
380,branch_reorganization,384022338,2.111111111111111,-0.3434505351512446,,0,-0.3395622360152768
380,branch_reorganization,384022338,2.1666666666666665,-0.30488963050703244,,0,-0.3395622360152768
380,branch_reorganization,384022338,2.2222222222222223,-0.3291986704240611,,0,-0.3395622360152768
380,branch_reorganization,384022338,2.2777777777777777,-0.362068679299427,,0,-0.3395622360152768
380,branch_reorganization,384022338,2.3333333333333335,-0.4244076860009456,,0,-0.3395622360152768
380,branch_reorganization,384022338,2.388888888888889,-0.39535123751593004,,0,-0.3395622360152768
380,branch_reorganization,384022338,2.4444444444444446,-0.3854582116984767,,0,-0.3395622360152768
380,branch_reorganization,384022338,2.5,-0.4385942725317336,,0,-0.3395622360152768
380,branch_reorganization,384022338,2.5555555555555554,-0.42483212211806787,,0,-0.3395622360152768
380,branch_reorganization,384022338,2.611111111111111,-0.3507875375323839,,0,-0.3395622360152768
380,branch_reorganization,384022338,2.6666666666666665,-0.30331225739465606,,0,-0.3395622360152768
380,branch_reorganization,384022338,2.7222222222222223,-0.38277390622890367,,0,-0.3395622360152768
380,branch_reorganization,384022338,2.7777777777777777,-0.34484664748669946,,0,-0.3395622360152768
380,branch_reorganization,384022338,2.833333333333333,-0.36306735632358944,,0,-0.3395622360152768
380,branch_reorganization,384022338,2.888888888888889,-0.33299403176453224,,0,-0.3395622360152768
380,branch_reorganization,384022338,2.9444444444444446,-0.35566633404936343,,0,-0.3395622360152768
380,branch_reorganization,384022338,3.0,-0.4284527295587448,-0.43326570278677046,0,-0.3395622360152768
381,retention,1052765648,0.0,0.0,-0.06824436806391677,0,-0.3395622360152768
381,retention,1052765648,0.05555555555555555,-0.06824370428526798,,0,-0.3395622360152768
381,retention,1052765648,0.1111111111111111,-0.00986790088193374,,0,-0.3395622360152768
