trajectory_id,replicate_id,contains_jump,true_jump_time,detected_jump_time,jump_time_error,true_jump_size,estimated_jump_size,maximum_jump_probability,detection_threshold,detected_jump,true_positive,false_positive,false_negative,true_negative
NULL_210,210,False,,,,,,0.1560937879940428,0.5,False,False,False,False,True
NULL_211,211,False,,,,,,0.148759522329867,0.5,False,False,False,False,True
NULL_212,212,False,,,,,,0.1892694919478938,0.5,False,False,False,False,True
NULL_213,213,False,,,,,,0.7492991202790309,0.5,True,False,True,False,False
NULL_214,214,False,,,,,,0.1125051820558132,0.5,False,False,False,False,True
NULL_215,215,False,,,,,,0.0790449193647782,0.5,False,False,False,False,True
NULL_216,216,False,,,,,,0.1592136644428091,0.5,False,False,False,False,True
NULL_217,217,False,,,,,,0.1570333129377242,0.5,False,False,False,False,True
NULL_218,218,False,,,,,,0.22332950412993,0.5,False,False,False,False,True
NULL_219,219,False,,,,,,0.1947331546434571,0.5,False,False,False,False,True
NULL_220,220,False,,,,,,0.1272725388839477,0.5,False,False,False,False,True
NULL_221,221,False,,,,,,0.4029865927585475,0.5,False,False,False,False,True
NULL_222,222,False,,,,,,0.2836779947915694,0.5,False,False,False,False,True
NULL_223,223,False,,,,,,0.1151178421474422,0.5,False,False,False,False,True
NULL_224,224,False,,,,,,0.1351180855777367,0.5,False,False,False,False,True
NULL_225,225,False,,,,,,0.2906814094048832,0.5,False,False,False,False,True
NULL_226,226,False,,,,,,0.320208303356903,0.5,False,False,False,False,True
NULL_227,227,False,,,,,,0.2626868590219706,0.5,False,False,False,False,True
NULL_228,228,False,,,,,,0.125369728905598,0.5,False,False,False,False,True
NULL_229,229,False,,,,,,0.6349332286422564,0.5,True,False,True,False,False
NULL_230,230,False,,,,,,0.3201220075223727,0.5,False,False,False,False,True
NULL_231,231,False,,,,,,0.0894128462982506,0.5,False,False,False,False,True
NULL_232,232,False,,,,,,0.0675227644456605,0.5,False,False,False,False,True
NULL_233,233,False,,,,,,0.153993365674985,0.5,False,False,False,False,True
NULL_234,234,False,,,,,,0.1397974048203222,0.5,False,False,False,False,True
NULL_235,235,False,,,,,,0.3141868988789573,0.5,False,False,False,False,True
NULL_236,236,False,,,,,,0.1822748578152941,0.5,False,False,False,False,True
NULL_237,237,False,,,,,,0.3394578582121519,0.5,False,False,False,False,True
NULL_238,238,False,,,,,,0.1053627907042913,0.5,False,False,False,False,True
NULL_239,239,False,,,,,,0.2989861647297223,0.5,False,False,False,False,True
NULL_240,240,False,,,,,,0.1299631365811824,0.5,False,False,False,False,True
NULL_241,241,False,,,,,,0.1143294798531029,0.5,False,False,False,False,True
NULL_242,242,False,,,,,,0.4788111563036563,0.5,False,False,False,False,True
NULL_243,243,False,,,,,,0.1172505411556777,0.5,False,False,False,False,True
NULL_244,244,False,,,,,,0.9988420552006724,0.5,True,False,True,False,False
NULL_245,245,False,,,,,,0.3970619575417841,0.5,False,False,False,False,True
NULL_246,246,False,,,,,,0.2155392182675233,0.5,False,False,False,False,True
NULL_247,247,False,,,,,,0.2077384349929864,0.5,False,False,False,False,True
NULL_248,248,False,,,,,,0.0536457362525916,0.5,False,False,False,False,True
NULL_249,249,False,,,,,,0.0573176242403601,0.5,False,False,False,False,True
NULL_250,250,False,,,,,,0.1623948644627616,0.5,False,False,False,False,True
